Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Note
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,#indicator+name,,,,,,#date+year,#indicator+type,#indicator+value+num,,
LKA,2005-01-01,2005-01-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2005,2005,,43.105394,X,base year is 2015
LKA,2006-01-01,2006-01-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2006,2006,,46.258602,X,base year is 2015
LKA,2007-01-01,2007-01-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2007,2007,,52.599668,X,base year is 2015
LKA,2008-01-01,2008-01-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2008,2008,,63.672624,X,base year is 2015
LKA,2009-01-01,2009-01-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2009,2009,,70.324187,X,base year is 2015
LKA,2010-01-01,2010-01-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2010,2010,,75.312860,X,base year is 2015
LKA,2011-01-01,2011-01-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2011,2011,,80.033324,X,base year is 2015
LKA,2012-01-01,2012-01-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2012,2012,,83.037256,X,base year is 2015
LKA,2013-01-01,2013-01-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2013,2013,,91.190785,X,base year is 2015
LKA,2014-01-01,2014-01-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2014,2014,,94.206111,X,base year is 2015
LKA,2015-01-01,2015-01-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2015,2015,,103.069344,X,base year is 2015
LKA,2016-01-01,2016-01-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2016,2016,,102.338355,X,base year is 2015
LKA,2017-01-01,2017-01-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2017,2017,,109.008623,X,base year is 2015
LKA,2018-01-01,2018-01-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2018,2018,,114.947903,X,base year is 2015
LKA,2019-01-01,2019-01-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2019,2019,,116.318506,X,base year is 2015
LKA,2020-01-01,2020-01-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2020,2020,,125.181738,X,base year is 2015
LKA,2021-01-01,2021-01-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2021,2021,,129.841789,X,base year is 2015
LKA,2022-01-01,2022-01-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2022,2022,,151.683782,X,base year is 2015
LKA,2023-01-01,2023-01-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2023,2023,,232.420557,X,base year is 2015
LKA,2024-01-01,2024-01-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7001,January,2024,2024,,247.623487,X,base year is 2015
LKA,2000-02-01,2000-02-29,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2000,2000,,26.657417,X,base year is 2015
LKA,2001-02-01,2001-02-28,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2001,2001,,31.087380,X,base year is 2015
LKA,2002-02-01,2002-02-28,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2002,2002,,33.733766,X,base year is 2015
LKA,2003-02-01,2003-02-28,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2003,2003,,37.433238,X,base year is 2015
LKA,2004-02-01,2004-02-29,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2004,2004,,37.771145,X,base year is 2015
LKA,2005-02-01,2005-02-28,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2005,2005,,43.105394,X,base year is 2015
LKA,2006-02-01,2006-02-28,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2006,2006,,46.674409,X,base year is 2015
LKA,2007-02-01,2007-02-28,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2007,2007,,53.777790,X,base year is 2015
LKA,2008-02-01,2008-02-29,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2008,2008,,65.496440,X,base year is 2015
LKA,2009-02-01,2009-02-28,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2009,2009,,70.377829,X,base year is 2015
LKA,2010-02-01,2010-02-28,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2010,2010,,75.688351,X,base year is 2015
LKA,2011-02-01,2011-02-28,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2011,2011,,81.159798,X,base year is 2015
LKA,2012-02-01,2012-02-29,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2012,2012,,83.359105,X,base year is 2015
LKA,2013-02-01,2013-02-28,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2013,2013,,91.556279,X,base year is 2015
LKA,2014-02-01,2014-02-28,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2014,2014,,94.114738,X,base year is 2015
LKA,2015-02-01,2015-02-28,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2015,2015,,99.505776,X,base year is 2015
LKA,2016-02-01,2016-02-29,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2016,2016,,101.241873,X,base year is 2015
LKA,2017-02-01,2017-02-28,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2017,2017,,109.556864,X,base year is 2015
LKA,2018-02-01,2018-02-28,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2018,2018,,113.029059,X,base year is 2015
LKA,2019-02-01,2019-02-28,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2019,2019,,115.770265,X,base year is 2015
LKA,2020-02-01,2020-02-29,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2020,2020,,125.181738,X,base year is 2015
LKA,2021-02-01,2021-02-28,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2021,2021,,130.481403,X,base year is 2015
LKA,2022-02-01,2022-02-28,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2022,2022,,153.065867,X,base year is 2015
LKA,2023-02-01,2023-02-28,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2023,2023,,235.069552,X,base year is 2015
LKA,2024-02-01,2024-02-29,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7002,February,2024,2024,,247.047618,X,base year is 2015
LKA,2000-03-01,2000-03-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2000,2000,,26.863004,X,base year is 2015
LKA,2001-03-01,2001-03-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2001,2001,,30.412661,X,base year is 2015
LKA,2002-03-01,2002-03-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2002,2002,,33.885769,X,base year is 2015
LKA,2003-03-01,2003-03-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2003,2003,,36.569336,X,base year is 2015
LKA,2004-03-01,2004-03-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2004,2004,,37.468232,X,base year is 2015
LKA,2005-03-01,2005-03-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2005,2005,,43.278647,X,base year is 2015
LKA,2006-03-01,2006-03-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2006,2006,,46.674409,X,base year is 2015
LKA,2007-03-01,2007-03-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2007,2007,,53.708489,X,base year is 2015
LKA,2008-03-01,2008-03-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2008,2008,,66.515631,X,base year is 2015
LKA,2009-03-01,2009-03-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2009,2009,,70.002338,X,base year is 2015
LKA,2010-03-01,2010-03-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2010,2010,,74.991010,X,base year is 2015
LKA,2011-03-01,2011-03-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2011,2011,,80.784307,X,base year is 2015
LKA,2012-03-01,2012-03-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2012,2012,,85.182921,X,base year is 2015
LKA,2013-03-01,2013-03-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2013,2013,,91.647652,X,base year is 2015
LKA,2014-03-01,2014-03-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2014,2014,,94.297485,X,base year is 2015
LKA,2015-03-01,2015-03-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2015,2015,,98.317920,X,base year is 2015
LKA,2016-03-01,2016-03-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2016,2016,,100.510885,X,base year is 2015
LKA,2017-03-01,2017-03-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2017,2017,,109.191370,X,base year is 2015
LKA,2018-03-01,2018-03-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2018,2018,,112.206697,X,base year is 2015
LKA,2019-03-01,2019-03-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2019,2019,,115.496144,X,base year is 2015
LKA,2020-03-01,2020-03-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2020,2020,,123.537015,X,base year is 2015
LKA,2021-03-01,2021-03-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2021,2021,,129.841789,X,base year is 2015
LKA,2022-03-01,2022-03-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2022,2022,,158.133511,X,base year is 2015
LKA,2023-03-01,2023-03-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2023,2023,,235.875768,X,base year is 2015
LKA,2024-03-01,2024-03-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7003,March,2024,2024,,241.864801,X,base year is 2015
LKA,2000-04-01,2000-04-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2000,2000,,27.169198,X,base year is 2015
LKA,2001-04-01,2001-04-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2001,2001,,30.938657,X,base year is 2015
LKA,2002-04-01,2002-04-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2002,2002,,33.493185,X,base year is 2015
LKA,2003-04-01,2003-04-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2003,2003,,36.277358,X,base year is 2015
LKA,2004-04-01,2004-04-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2004,2004,,37.960329,X,base year is 2015
LKA,2005-04-01,2005-04-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2005,2005,,43.833057,X,base year is 2015
LKA,2006-04-01,2006-04-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2006,2006,,47.367422,X,base year is 2015
LKA,2007-04-01,2007-04-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2007,2007,,54.158947,X,base year is 2015
LKA,2008-04-01,2008-04-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2008,2008,,67.749389,X,base year is 2015
LKA,2009-04-01,2009-04-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2009,2009,,69.519563,X,base year is 2015
LKA,2010-04-01,2010-04-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2010,2010,,74.240027,X,base year is 2015
LKA,2011-04-01,2011-04-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2011,2011,,80.784307,X,base year is 2015
LKA,2012-04-01,2012-04-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2012,2012,,85.719338,X,base year is 2015
LKA,2013-04-01,2013-04-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2013,2013,,91.190785,X,base year is 2015
LKA,2014-04-01,2014-04-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2014,2014,,95.119846,X,base year is 2015
LKA,2015-04-01,2015-04-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2015,2015,,97.769679,X,base year is 2015
LKA,2016-04-01,2016-04-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2016,2016,,101.972861,X,base year is 2015
LKA,2017-04-01,2017-04-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2017,2017,,110.561973,X,base year is 2015
LKA,2018-04-01,2018-04-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2018,2018,,112.298070,X,base year is 2015
LKA,2019-04-01,2019-04-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2019,2019,,116.318506,X,base year is 2015
LKA,2020-04-01,2020-04-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2020,2020,,123.171521,X,base year is 2015
LKA,2021-04-01,2021-04-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2021,2021,,129.933162,X,base year is 2015
LKA,2022-04-01,2022-04-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2022,2022,,174.718525,X,base year is 2015
LKA,2023-04-01,2023-04-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2023,2023,,233.457120,X,base year is 2015
LKA,2024-04-01,2024-04-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7004,April,2024,2024,,239.791674,X,base year is 2015
LKA,2000-05-01,2000-05-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2000,2000,,27.397749,X,base year is 2015
LKA,2001-05-01,2001-05-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2001,2001,,31.851770,X,base year is 2015
LKA,2002-05-01,2002-05-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2002,2002,,35.033994,X,base year is 2015
LKA,2003-05-01,2003-05-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2003,2003,,37.141261,X,base year is 2015
LKA,2004-05-01,2004-05-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2004,2004,,39.348041,X,base year is 2015
LKA,2005-05-01,2005-05-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2005,2005,,44.075611,X,base year is 2015
LKA,2006-05-01,2006-05-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2006,2006,,48.164387,X,base year is 2015
LKA,2007-05-01,2007-05-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2007,2007,,54.505454,X,base year is 2015
LKA,2008-05-01,2008-05-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2008,2008,,68.661297,X,base year is 2015
LKA,2009-05-01,2009-05-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2009,2009,,71.128812,X,base year is 2015
LKA,2010-05-01,2010-05-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2010,2010,,75.151935,X,base year is 2015
LKA,2011-05-01,2011-05-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2011,2011,,81.267082,X,base year is 2015
LKA,2012-05-01,2012-05-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2012,2012,,86.953095,X,base year is 2015
LKA,2013-05-01,2013-05-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2013,2013,,93.292376,X,base year is 2015
LKA,2014-05-01,2014-05-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2014,2014,,95.850835,X,base year is 2015
LKA,2015-05-01,2015-05-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2015,2015,,98.683414,X,base year is 2015
LKA,2016-05-01,2016-05-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2016,2016,,103.891706,X,base year is 2015
LKA,2017-05-01,2017-05-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2017,2017,,111.292962,X,base year is 2015
LKA,2018-05-01,2018-05-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2018,2018,,113.577300,X,base year is 2015
LKA,2019-05-01,2019-05-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2019,2019,,117.597735,X,base year is 2015
LKA,2020-05-01,2020-05-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2020,2020,,123.719762,X,base year is 2015
LKA,2021-05-01,2021-05-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2021,2021,,131.212391,X,base year is 2015
LKA,2022-05-01,2022-05-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2022,2022,,191.533888,X,base year is 2015
LKA,2023-05-01,2023-05-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2023,2023,,233.917815,X,base year is 2015
LKA,2024-05-01,2024-05-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7005,May,2024,2024,,237.603374,X,base year is 2015
LKA,2000-06-01,2000-06-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2000,2000,,28.356791,X,base year is 2015
LKA,2001-06-01,2001-06-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2001,2001,,32.517741,X,base year is 2015
LKA,2002-06-01,2002-06-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2002,2002,,36.000691,X,base year is 2015
LKA,2003-06-01,2003-06-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2003,2003,,37.615861,X,base year is 2015
LKA,2004-06-01,2004-06-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2004,2004,,40.163828,X,base year is 2015
LKA,2005-06-01,2005-06-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2005,2005,,44.318166,X,base year is 2015
LKA,2006-06-01,2006-06-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2006,2006,,48.996002,X,base year is 2015
LKA,2007-06-01,2007-06-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2007,2007,,55.648925,X,base year is 2015
LKA,2008-06-01,2008-06-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2008,2008,,71.504303,X,base year is 2015
LKA,2009-06-01,2009-06-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2009,2009,,72.040720,X,base year is 2015
LKA,2010-06-01,2010-06-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2010,2010,,75.741993,X,base year is 2015
LKA,2011-06-01,2011-06-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2011,2011,,81.106157,X,base year is 2015
LKA,2012-06-01,2012-06-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2012,2012,,88.615986,X,base year is 2015
LKA,2013-06-01,2013-06-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2013,2013,,94.662979,X,base year is 2015
LKA,2014-06-01,2014-06-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2014,2014,,97.038691,X,base year is 2015
LKA,2015-06-01,2015-06-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2015,2015,,99.688523,X,base year is 2015
LKA,2016-06-01,2016-06-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2016,2016,,106.084670,X,base year is 2015
LKA,2017-06-01,2017-06-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2017,2017,,112.754938,X,base year is 2015
LKA,2018-06-01,2018-06-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2018,2018,,115.587518,X,base year is 2015
LKA,2019-06-01,2019-06-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2019,2019,,118.054603,X,base year is 2015
LKA,2020-06-01,2020-06-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2020,2020,,125.455859,X,base year is 2015
LKA,2021-06-01,2021-06-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2021,2021,,133.131236,X,base year is 2015
LKA,2022-06-01,2022-06-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2022,2022,,211.343767,X,base year is 2015
LKA,2023-06-01,2023-06-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2023,2023,,234.148162,X,base year is 2015
LKA,2024-06-01,2024-06-30,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7006,June,2024,2024,,239.676501,X,base year is 2015
LKA,2000-07-01,2000-07-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2000,2000,,28.424591,X,base year is 2015
LKA,2001-07-01,2001-07-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2001,2001,,32.224670,X,base year is 2015
LKA,2002-07-01,2002-07-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2002,2002,,35.705433,X,base year is 2015
LKA,2003-07-01,2003-07-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2003,2003,,36.921458,X,base year is 2015
LKA,2004-07-01,2004-07-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2004,2004,,40.195541,X,base year is 2015
LKA,2005-07-01,2005-07-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2005,2005,,44.526070,X,base year is 2015
LKA,2006-07-01,2006-07-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2006,2006,,48.961351,X,base year is 2015
LKA,2007-07-01,2007-07-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2007,2007,,56.515191,X,base year is 2015
LKA,2008-07-01,2008-07-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2008,2008,,71.665228,X,base year is 2015
LKA,2009-07-01,2009-07-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2009,2009,,72.523495,X,base year is 2015
LKA,2010-07-01,2010-07-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2010,2010,,75.741993,X,base year is 2015
LKA,2011-07-01,2011-07-31,38,'144,Sri Lanka,23012,"Consumer Prices, General Indices (2015 = 100)",6125,Value,7007,July,2011,2011,,81.374365,X,base year is 2015
